,Time,y_true,GMR,GMR_var,DPORMRM,DPORMRM_var,DPIRMRM,DPIRMRM_var,DPMRM,DPMRM_var,DPR2MRM,DPR2MRM_var
1649,2022-08-25 08:00:00,0.348033325,0.4006173254560377,0.006816043263552661,0.38799998735144114,0.0028112667490870517,0.4025115374133189,0.0025353923733831855,0.4042947412829223,0.0024602702513789464,0.3751217504071618,0.0012816868500395407
1650,2022-08-25 08:36:00,0.3757333375,0.3874022927082717,0.006816043263552661,0.37154335822298334,0.002807964261253061,0.3928282632901769,0.0025367379392075493,0.3947034174721877,0.0024616150895318896,0.3764030773168447,0.0012847929027768297
1651,2022-08-25 09:12:00,0.3838666685,0.41326814361605135,0.006816043263552661,0.430459132993645,0.0028165070428901296,0.4389919942368963,0.0025383551266071266,0.440389105794775,0.002463333444546624,0.43528269004737385,0.001283783502940437
1652,2022-08-25 09:48:00,0.3881666565,0.399791463556962,0.006816043263552661,0.4093973826241413,0.0028333292473962436,0.42058098301929764,0.0025364143158486075,0.4232943453070274,0.002461322425628273,0.4320372528036615,0.001284647174703585
1653,2022-08-25 10:24:00,0.39783334350000005,0.38083251474653784,0.006816043263552661,0.40971863629986527,0.0028140735675844363,0.41745621969887925,0.002539591643841797,0.4188130099999987,0.0024647552101228548,0.44222722901546735,0.001288741386857607
1654,2022-08-25 11:00:00,0.41013333150000003,0.36536704648999363,0.006816043263552661,0.39103904149655505,0.0028185264298246212,0.4048043582845727,0.0025413479411670573,0.40696737517554316,0.0024664935811653825,0.43921580780150377,0.0012973534852353584
1655,2022-08-25 11:36:00,0.438533325,0.4016839053175151,0.006816043263552661,0.4375710288660595,0.0028211008655417954,0.4408712089400937,0.0025413847996365894,0.44263743079324314,0.002466660330335795,0.46279426047064104,0.0012887762518348168
1656,2022-08-25 12:12:00,0.463933319,0.40701914323201527,0.006816043263552661,0.45098069545782266,0.0028099316434876194,0.46262723227648106,0.0025402102546135995,0.46434480874467726,0.002465622938805584,0.5204604748057211,0.0013072251563618405
1657,2022-08-25 12:48:00,0.46886666850000003,0.42503578677979253,0.006816043263552661,0.4497341193950974,0.0028153339032462865,0.46626647729421733,0.002543131063119488,0.46768629239038756,0.0024684665163989053,0.4989614150124285,0.0013095887716180247
1658,2022-08-25 13:24:00,0.4822333375,0.4214310207547227,0.006816043263552661,0.4226175088051272,0.002814823647791449,0.44150243948390533,0.002538477502773856,0.44383096495675145,0.002463523542909563,0.45481201361149814,0.0012896209125509211
1659,2022-08-25 14:00:00,0.4610666505,0.42737680054953014,0.006816043263552661,0.4413486257427251,0.0028069182427601287,0.456817676241075,0.0025375849443659997,0.4582417451025716,0.00246248323489289,0.4727483309091386,0.0012860378832416682
1660,2022-08-25 14:36:00,0.451299988,0.41194472255140446,0.006816043263552661,0.4181727822003949,0.0028108212909086078,0.43442427379464216,0.002538003253670579,0.4364618747755041,0.0024626848100586197,0.44234333607699894,0.0012866169120767336
1661,2022-08-25 15:12:00,0.4687666625,0.4172886838354938,0.006816043263552661,0.437293036295049,0.0028083462051229128,0.449062593822014,0.0025373803589479786,0.45053576765631526,0.002462231466841862,0.4674439596641118,0.0012849719108545918
1662,2022-08-25 15:48:00,0.473899994,0.4351396920264734,0.006816043263552661,0.4694489927040543,0.002812939069675167,0.47313916010233026,0.0025380836067115365,0.4741475719524045,0.0024630097667623623,0.4980362865953378,0.0012855719023715283
1663,2022-08-25 16:24:00,0.48560000600000003,0.43355068647856077,0.006816043263552661,0.46954732027996054,0.002816432350244236,0.4699624502956181,0.002538286126696839,0.47097044707713753,0.0024631722558836958,0.4877354683472346,0.001282956070394335
1664,2022-08-25 17:00:00,0.490700012,0.4299807813986328,0.006816043263552661,0.4654874733305307,0.0028232380491995655,0.46807139702919764,0.002538235705376231,0.46976712491976086,0.002463099412348879,0.4880942092229954,0.0012854253466608784
1665,2022-08-25 17:36:00,0.5027666625,0.499806337993978,0.006816043263552661,0.5321572194549612,0.0028343698387232634,0.5368269664515326,0.0025420522057828412,0.5381424937417854,0.002467379258163752,0.5485984485853614,0.0012938451383793074
1666,2022-08-25 18:12:00,0.4812333375,0.47681564741212434,0.006816043263552661,0.48961534199471124,0.0028109497897877665,0.5013162882965105,0.00253875269876861,0.5022665971322998,0.002464317728797918,0.5107896936351254,0.001290888988817314
1667,2022-08-25 18:48:00,0.4335,0.4753855497984948,0.006816043263552661,0.4678525873407749,0.0028107763763836986,0.48162956844517457,0.002538081376587825,0.48247974067148724,0.0024633854646656118,0.46566421214590337,0.001284949594084485
