Time,Unnamed: 0,y_true,GMR,GMR_var,DPORMRM,DPORMRM_var,DPIRMRM,DPIRMRM_var,DPMRM,DPMRM_var,DPR2MRM,DPR2MRM_var,DPMRM_UB,DPMRM_LB,DPIRMRM_UB,DPIRMRM_LB,DPORMRM_UB,DPORMRM_LB,DPR2MRM_UB,DPR2MRM_LB
2022-08-10 23:24:00,1079,677.200012,834.4139814732207,0.0068160432635526,877.5475286319828,0.0028149211677718,830.8558485841784,0.0025442327031695,835.5504416697098,0.0024695375225788,805.1521359896002,0.0013522279865178,1030.3526526093058,640.7482307301137,1028.582168051223,633.1295291171338,1085.52638484686,669.5686724171056,949.3009345694951,661.0033374097053
2022-08-11 00:00:00,1080,727.733337,801.833575186535,0.0068160432635526,883.2174615391482,0.0028142705697481,832.2469213062053,0.0025462270495891,836.8352568386717,0.0024717877929662,870.3959405943648,0.0013465050106173,1031.7262005529342,641.9443131244093,1030.0507214082406,634.4431212041701,1091.1722818318674,675.2626412464288,1014.2393783840313,726.5525028046982
2022-08-11 00:36:00,1081,753.333313,804.1090624654228,0.0068160432635526,869.3543464945406,0.0028125498664888,829.0568951010833,0.002547695230959,833.9341079995371,0.0024732404243533,838.6463984382476,0.0013532304510763,1028.8823104964636,638.9859055026109,1026.9177148633808,631.1960753387858,1077.2455831266159,661.4631098624653,982.8486189600511,694.4441779164441
2022-08-11 01:12:00,1082,844.666687,829.4214464501704,0.0068160432635526,969.955009337901,0.0028181058897455,902.9002904043996,0.0025488180861847,906.8493409554228,0.0024748558775833,983.1241043471006,0.0013512602668877,1101.8612004852882,711.8374814255573,1100.8047073322402,704.9958734765589,1178.0514829845856,761.8585356912165,1127.2213137756773,839.0268949185238
2022-08-11 01:48:00,1083,913.0,853.4765311003583,0.0068160432635526,968.8070851487565,0.0028169650427306,906.6663392516016,0.0025486352596827,910.063923794314,0.0024744218129895,931.1882808343094,0.0013506766130351,1105.0586810241477,715.0691665644802,1104.5636582187574,708.7690202844457,1176.8614329346547,760.7527373628583,1075.2543667342968,787.1221949343219
2022-08-11 02:24:00,1084,967.1999509999999,851.0696266266269,0.0068160432635526,994.3274047060387,0.0028173818751783,923.3170139398245,0.0025488216669189,928.1444802806982,0.0024748367746005,984.8403159608082,0.0013544209636527,1123.1555871777698,733.1333733836265,1121.221569881679,725.4124579979701,1202.3971450498473,786.2576643622305,1129.1059539203475,840.574678001269
2022-08-11 03:00:00,1085,992.866699,951.909095734899,0.0068160432635526,1083.7276392397343,0.0028185568003061,1011.3550306829244,0.0025474120382238,1014.6936207364915,0.0024735068001895,1039.4986677032791,0.0013505439692806,1209.652321220548,819.7349202524355,1209.2048533873235,813.5052079785252,1291.8407604412184,875.6145180382501,1183.5576793948544,895.439656011704
2022-08-11 03:36:00,1086,1051.466675,987.7610364786085,0.0068160432635526,1109.1889219337875,0.0028208612225177,1043.2656132855482,0.0025442350535426,1045.7115010626967,0.0024701551250568,1075.359432809516,0.0013308543925667,1240.5380693578672,850.884932767526,1240.9920240827835,845.539202488313,1317.3871012958944,900.9907425716807,1218.364470965299,932.354394653733
2022-08-11 04:12:00,1087,1007.400024,1015.4377153821885,0.0068160432635526,1099.1536935311783,0.0028206632755643,1032.9900562509517,0.0025459076498357,1035.3978619043871,0.0024718943625747,1001.4156522272021,0.0013458786222464,1230.2930068748758,840.5027169338982,1230.7814496694605,835.198662832443,1307.3445678692033,890.9628191931535,1145.2256284489063,857.6056760054981
2022-08-11 04:48:00,1088,906.9332889999998,965.9710249059464,0.0068160432635526,1007.5198140523753,0.002823366607373,951.481672053263,0.0025445485996787,954.4731970211659,0.0024706056150292,901.2512728699186,0.0013474089638786,1149.317530073951,759.6288639683806,1149.2202661670644,753.7430779394614,1215.8104298648418,799.229198239909,1045.1429859827456,757.3595597570916
